star_id,var_index,chi2_nu,x_ref,y_ref,ra_ref,dec_ref,chi,sharp,mag_fl05201708310080e91,mag_fl05201707310040e91,mag_fl05201707310041e91,mag_fl05201707310042e91,mag_fl05201708020080e91,mag_fl05201708020103e91,mag_fl05201708020104e91,mag_fl05201708300068e91,mag_fl05201708300069e91,mag_fl05201708300070e91,mag_fl05201708300071e91,mag_fl05201708300072e91,mag_fl05201708300073e91,mag_fl05201708310081e91,mag_fl05201708310082e91,mag_fl05201708310084e91,mag_fl05201708310085e91,mag_fl05201708310086e91,mag_fl05201802250140e91,mag_fl05201802250141e91,mag_fl05201802250142e91,err_fl05201708310080e91,err_fl05201707310040e91,err_fl05201707310041e91,err_fl05201707310042e91,err_fl05201708020080e91,err_fl05201708020103e91,err_fl05201708020104e91,err_fl05201708300068e91,err_fl05201708300069e91,err_fl05201708300070e91,err_fl05201708300071e91,err_fl05201708300072e91,err_fl05201708300073e91,err_fl05201708310081e91,err_fl05201708310082e91,err_fl05201708310084e91,err_fl05201708310085e91,err_fl05201708310086e91,err_fl05201802250140e91,err_fl05201802250141e91,err_fl05201802250142e91,
20,1.42,6.164881569884058,4167.034,280.308,239.047105663,55.561307979,3.3685,0.2928,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,10.1629,10.2177,10.2018,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.0197,0.0104,0.0103
21,1.28,1.4715461797505238,3635.791,282.426,239.148731042,55.5624043078,0.9172,-0.0095,14.5360,14.5290,14.5584,14.5225,14.5393,14.5437,14.5159,14.6108,14.5257,14.5664,14.5382,14.5425,14.5468,14.5115,14.5024,14.5777,14.4772,14.5171,14.4969,14.5747,14.5608,0.0213,0.0218,0.0210,0.0659,0.0358,0.0395,0.0365,0.0245,0.0222,0.0210,0.0242,0.0237,0.0248,0.0203,0.0189,0.0270,0.0242,0.0238,0.0523,0.0359,0.0309
22,1.00,1.1314770418770932,4130.740,284.661,239.054035737,55.5618408381,0.8932,-0.1881,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,13.0189,13.0417,13.0298,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.0143,0.0098,0.0089
23,0.87,2.2708552642109248,2074.702,285.208,239.447402583,55.5647670092,0.9971,0.3432,15.7030,15.7590,15.8114,16.0045,15.8513,16.0467,15.7009,15.7668,15.7427,15.7304,15.8672,15.7365,15.7228,15.6965,15.8224,15.7677,15.8122,15.8081,16.0739,15.5977,15.7778,0.0548,0.0597,0.0686,0.2731,0.0990,0.1576,0.0926,0.0768,0.0690,0.0756,0.0800,0.0751,0.0569,0.0637,0.0757,0.0787,0.0768,0.0729,0.2361,0.0938,0.0926
24,1.29,1.8159026166895207,1683.639,290.535,239.522219216,55.5657461046,0.9341,-0.0290,15.0860,15.0810,15.0524,15.0575,15.0784,15.0107,15.0579,15.0158,14.9227,15.0484,15.0992,15.0425,15.0228,15.0725,15.2204,15.0637,15.0602,15.1141,15.1229,15.0077,15.1058,0.0311,0.0331,0.0298,0.0921,0.0499,0.0514,0.0504,0.0365,0.0580,0.0395,0.0345,0.0356,0.0315,0.0301,0.0354,0.0440,0.0398,0.0408,0.0994,0.0562,0.0508
25,1.19,2.2537535554256576,212.739,300.513,239.803665358,55.5679324057,0.9845,0.2852,14.8860,14.8420,14.8544,15.0355,14.8383,14.8767,14.7839,14.8208,14.9417,14.8774,14.8812,14.8135,14.8338,14.8245,14.8434,14.9437,14.8532,14.8351,14.9269,14.8517,14.9198,0.0297,0.0267,0.0279,0.0948,0.0370,0.0448,0.0394,0.0306,0.0319,0.0345,0.0341,0.0305,0.0304,0.0298,0.0271,0.0403,0.0386,0.0336,0.0717,0.0487,0.0454
26,2.87,12.268710057172068,1943.190,329.070,239.472484484,55.5696532347,1.1267,0.1160,10.7000,10.7050,10.7084,10.7175,10.6994,10.7057,10.6709,10.7088,10.7077,10.7094,10.7072,10.7055,10.7098,10.6975,10.6994,10.7037,10.7022,10.7061,10.7409,10.6967,10.6938,0.0038,0.0033,0.0043,0.0044,0.0034,0.0036,0.0036,0.0041,0.0044,0.0034,0.0032,0.0027,0.0026,0.0031,0.0035,0.0055,0.0025,0.0056,0.0037,0.0025,0.0025
27,0.35,0.1860803695934117,28.117,338.463,239.838962287,55.5721319377,2.1216,1.8036,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,16.4804,99.9999,16.2482,16.4081,99.9999,99.9999,99.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.2622,9.9999,0.2922,0.2368,9.9999,9.9999,9.9999
28,1.53,3.5710119211297746,2664.390,345.385,239.334440597,55.5705843389,1.0281,0.1118,12.0590,12.0620,12.0644,12.0565,12.0574,12.0477,12.0229,12.0678,12.0697,12.0724,12.0742,12.0665,12.0698,12.0645,12.0574,12.0637,12.0552,12.0541,12.0849,12.0627,12.0658,0.0049,0.0051,0.0053,0.0097,0.0064,0.0049,0.0072,0.0053,0.0055,0.0046,0.0053,0.0041,0.0050,0.0053,0.0055,0.0052,0.0055,0.0050,0.0079,0.0054,0.0050
29,1.63,3.691838780695785,3174.460,347.412,239.236829175,55.5701201181,1.0609,0.1119,12.1410,12.1200,12.1374,12.1095,12.1243,12.1427,12.1059,12.1478,12.1427,12.1454,12.1392,12.1505,12.1448,12.1385,12.1334,12.1407,12.1372,12.1311,12.1459,12.1447,12.1298,0.0059,0.0051,0.0055,0.0100,0.0067,0.0060,0.0063,0.0058,0.0052,0.0057,0.0051,0.0050,0.0060,0.0063,0.0052,0.0054,0.0051,0.0069,0.0077,0.0055,0.0052
