star_id,var_index,chi2_nu,x_ref,y_ref,ra_ref,dec_ref,chi,sharp,mag_fl05201703040163e91,mag_fl05201703040161e91,mag_fl05201703040162e91,mag_fl05201802200091e91,mag_fl05201802200092e91,mag_fl05201802200093e91,err_fl05201703040163e91,err_fl05201703040161e91,err_fl05201703040162e91,err_fl05201802200091e91,err_fl05201802200092e91,err_fl05201802200093e91,
62,2.35,7.513650255793981,3235.804,1588.300,183.340643163,45.5815662778,0.9614,0.0639,10.2060,10.2116,10.2124,10.2106,10.2104,10.2204,0.0023,0.0020,0.0019,0.0015,0.0017,0.0016
63,1.46,2.135156533974701,3780.763,1600.212,183.2564384,45.5819387667,0.9664,0.1196,12.1620,12.1626,12.1624,12.1566,12.1494,12.1614,0.0038,0.0041,0.0033,0.0030,0.0036,0.0038
64,0.81,0.5907336357081442,3229.612,1611.721,183.341545335,45.5841083399,0.9668,0.0115,14.5560,14.5586,14.5434,14.5726,14.5544,14.5684,0.0136,0.0147,0.0134,0.0126,0.0151,0.0175
65,1.49,2.0595406108045715,3158.046,1642.357,183.352529921,45.5875358905,0.9969,0.0355,13.1930,13.1856,13.1784,13.1756,13.1674,13.1834,0.0068,0.0066,0.0068,0.0052,0.0059,0.0062
66,1.11,0.9178478723199497,2521.995,1675.674,183.450719657,45.5921177386,0.9386,-0.1517,12.9910,12.9916,12.9964,12.9996,12.9924,13.0034,0.0057,0.0052,0.0061,0.0042,0.0056,0.0054
67,0.44,0.17525635805968945,269.437,1703.221,183.7987116,45.597889004,0.9894,-0.1349,15.5860,15.5706,15.5714,15.5756,15.5954,15.6024,0.0282,0.0285,0.0307,0.0272,0.0346,0.0365
68,0.94,0.75946467866174,1352.440,1725.877,183.631329611,45.5991274608,1.0112,-0.3401,15.4810,15.5146,15.5474,15.5296,15.5074,15.4864,0.0273,0.0298,0.0290,0.0263,0.0332,0.0364
69,1.34,1.6835393054896592,3446.930,1730.059,183.3076942,45.5965443122,0.9155,0.0136,12.9270,12.9086,12.9204,12.9116,12.9174,12.9124,0.0057,0.0054,0.0050,0.0039,0.0048,0.0051
70,2.11,4.827069685193066,377.726,1736.772,183.781929614,45.6014063097,1.3811,0.1496,10.1110,10.1136,10.1154,10.1266,10.1214,10.1174,0.0035,0.0027,0.0026,0.0025,0.0021,0.0020
71,1.03,1.2279464306658887,212.919,1747.149,183.80738235,45.6026948172,0.9449,0.0859,14.4440,14.4216,14.4384,14.4256,14.4284,14.4024,0.0115,0.0123,0.0132,0.0114,0.0133,0.0145
72,0.56,0.26014153220125885,323.150,1843.615,183.790207935,45.6130135388,1.0220,0.3017,15.0390,15.0346,15.0164,15.0236,15.0454,15.0344,0.0189,0.0210,0.0202,0.0186,0.0238,0.0247
73,2.02,4.250729826443928,2484.740,1850.200,183.456109501,45.6110407675,1.0183,-0.0950,10.7290,10.7286,10.7324,10.7346,10.7384,10.7384,0.0031,0.0024,0.0024,0.0019,0.0019,0.0020
74,0.64,0.3288117170211835,3674.080,1857.589,183.27228618,45.609947128,0.9343,0.2594,16.0330,16.0076,16.0644,16.0476,16.0104,16.0594,0.0396,0.0386,0.0397,0.0376,0.0474,0.0526
75,6.99,37.31846459809609,1304.887,1889.559,183.638391805,45.616882136,1.0161,-0.1314,11.9520,11.9576,11.9594,11.9956,11.9984,11.9884,0.0038,0.0033,0.0036,0.0032,0.0035,0.0033
76,1.26,1.1385643904241745,3637.319,1890.950,183.27788579,45.6136166068,1.0074,0.4311,14.7380,14.7156,14.7124,14.6936,14.7264,14.7004,0.0166,0.0151,0.0316,0.0131,0.0171,0.0177
77,1.90,2.727093432510994,3960.054,1901.338,183.227981245,45.6141776665,0.8910,0.1671,14.9550,14.9586,14.9844,14.9246,14.9074,14.9224,0.0182,0.0167,0.0176,0.0148,0.0177,0.0185
78,1.48,1.7665381672972884,1917.907,1952.478,183.543517264,45.6228965542,0.9831,-0.0021,15.6320,15.7096,15.6444,15.6166,15.6974,15.6994,0.0311,0.0343,0.0295,0.0266,0.0387,0.0412
79,0.58,0.5344207599292886,345.487,2000.483,183.786526418,45.6299507137,1.0381,0.1546,15.1400,15.1646,15.1344,15.1376,15.1094,15.1324,0.0226,0.0238,0.0208,0.0206,0.0246,0.0268
