star_id,var_index,chi2_nu,x_ref,y_ref,ra_ref,dec_ref,chi,sharp,mag_fl15201709010067e91,mag_fl03201708120073e91,mag_fl03201708120074e91,mag_fl03201708120075e91,mag_fl05201711220057e91,mag_fl05201711220059e91,mag_fl06201707280198e91,mag_fl06201707280199e91,mag_fl06201707280200e91,mag_fl06201708190203e91,mag_fl06201708190204e91,mag_fl06201708190205e91,mag_fl06201709230127e91,mag_fl06201709230128e91,mag_fl06201709290105e91,mag_fl06201709290106e91,mag_fl06201709290107e91,mag_fl11201709170162e91,mag_fl11201709170163e91,mag_fl11201709170164e91,mag_fl11201711250033e91,mag_fl11201711250034e91,mag_fl11201711250035e91,mag_fl15201708120043e91,mag_fl15201708120044e91,mag_fl15201708120045e91,mag_fl15201709010068e91,mag_fl15201709010069e91,mag_fl16201711090101e91,mag_fl16201711090102e91,mag_fl16201711090103e91,err_fl15201709010067e91,err_fl03201708120073e91,err_fl03201708120074e91,err_fl03201708120075e91,err_fl05201711220057e91,err_fl05201711220059e91,err_fl06201707280198e91,err_fl06201707280199e91,err_fl06201707280200e91,err_fl06201708190203e91,err_fl06201708190204e91,err_fl06201708190205e91,err_fl06201709230127e91,err_fl06201709230128e91,err_fl06201709290105e91,err_fl06201709290106e91,err_fl06201709290107e91,err_fl11201709170162e91,err_fl11201709170163e91,err_fl11201709170164e91,err_fl11201711250033e91,err_fl11201711250034e91,err_fl11201711250035e91,err_fl15201708120043e91,err_fl15201708120044e91,err_fl15201708120045e91,err_fl15201709010068e91,err_fl15201709010069e91,err_fl16201711090101e91,err_fl16201711090102e91,err_fl16201711090103e91,
20,2.94,12.946766685881757,160.695,242.245,352.224001028,0.380290594977,0.9572,0.0549,11.8080,11.8143,11.7966,11.8070,11.8338,11.8270,11.8053,11.8086,11.8008,11.8019,11.7983,11.8009,11.8048,11.8093,11.8020,11.7961,11.8009,11.8279,11.8318,11.8362,11.8385,11.8315,11.8468,11.8030,11.7965,11.8064,11.7968,11.8083,11.7912,11.7961,11.7998,0.0052,0.0049,0.0051,0.0057,0.0050,0.0036,0.0030,0.0034,0.0032,0.0031,0.0030,0.0036,0.0034,0.0037,0.0037,0.0036,0.0040,0.0043,0.0046,0.0050,0.0051,0.0047,0.0047,0.0038,0.0048,0.0131,0.0046,0.0046,0.0036,0.0034,0.0034
21,3.35,13.267938517466208,2158.695,247.615,352.440279197,0.380985431866,0.8566,0.0424,10.2340,10.2303,10.2266,10.2250,10.2388,10.2460,10.2303,10.2316,10.2348,10.2339,10.2383,10.2349,10.2348,10.2363,10.2340,10.2321,10.2339,10.2449,10.2498,10.2442,10.2485,10.2435,10.2468,10.2240,10.2265,10.2234,10.2288,10.2283,10.2242,10.2261,10.2238,0.0024,0.0027,0.0025,0.0023,0.0021,0.0016,0.0017,0.0018,0.0015,0.0016,0.0017,0.0015,0.0017,0.0016,0.0017,0.0018,0.0015,0.0022,0.0023,0.0024,0.0027,0.0021,0.0032,0.0035,0.0024,0.0144,0.0025,0.0024,0.0015,0.0018,0.0022
22,1.12,1.0332692337726725,2575.639,298.090,352.485443886,0.375787479086,0.9383,-1.6570,16.1950,16.4803,16.1146,16.6310,16.2168,16.2770,16.2093,16.1836,16.3088,16.3409,16.3583,16.1879,16.2798,16.2223,16.2510,16.2841,16.3479,16.2669,16.2018,16.3632,16.2275,16.0355,16.0658,16.1910,16.1815,16.1694,16.0368,16.1803,16.1932,16.2791,16.1598,0.1480,0.2061,0.1479,0.2201,0.0864,0.1178,0.0584,0.0563,0.0675,0.0621,0.0658,0.0579,0.0743,0.0675,0.1381,0.1259,0.1334,0.0774,0.0755,0.0846,0.1424,0.1232,0.1173,0.0797,0.1020,0.1260,0.1226,0.1509,0.0675,0.0741,0.0662
23,2.12,4.437001428843456,2539.512,316.515,352.481545025,0.373770094638,0.9272,0.0707,11.4000,11.4153,11.4116,11.4170,11.4088,11.4100,11.4083,11.4086,11.4048,11.4089,11.4153,11.4089,11.4028,11.4063,11.4080,11.4071,11.4139,11.4119,11.4158,11.4112,11.4195,11.4145,11.4138,11.3980,11.3955,11.4024,11.4018,11.4063,11.3962,11.3971,11.3938,0.0045,0.0039,0.0042,0.0036,0.0029,0.0027,0.0028,0.0048,0.0026,0.0028,0.0030,0.0027,0.0029,0.0026,0.0031,0.0034,0.0032,0.0033,0.0030,0.0040,0.0042,0.0033,0.0039,0.0031,0.0035,0.0133,0.0036,0.0035,0.0030,0.0029,0.0027
24,1.31,1.848546155380648,2151.308,316.666,352.439523598,0.373506430231,1.0564,2.2585,15.4930,15.5243,15.3726,15.4140,15.4828,15.4830,15.6013,15.5556,15.5178,15.5819,15.5393,15.5399,15.3848,15.4273,15.4780,15.5861,15.6189,15.5219,15.5338,15.5362,15.6305,15.5675,15.6758,15.4970,15.5005,15.5234,15.6528,15.5503,15.5532,15.4801,15.4098,0.0904,0.0808,0.0762,0.0854,0.0485,0.0442,0.0494,0.0401,0.0391,0.0444,0.0424,0.0379,0.0378,0.0367,0.0773,0.0716,0.0768,0.0500,0.0483,0.0456,0.0812,0.0709,0.0840,0.0663,0.0623,0.0757,0.0974,0.0846,0.0474,0.0450,0.0394
25,1.38,3.116253553446731,4068.756,321.184,352.647081551,0.374237009483,1.3278,0.4651,14.8430,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,14.8579,14.8708,14.8892,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,14.7208,14.8083,99.9999,99.9999,99.9999,0.0523,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.1227,0.1238,0.1286,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.0356,0.0382,9.9999,9.9999,9.9999
26,0.86,0.9285948747399961,563.180,328.446,352.267623028,0.371217466915,0.8819,-0.1111,15.8020,15.6913,15.6006,15.7030,15.6788,15.8160,15.6893,15.7446,15.7008,15.7389,15.7043,15.7419,15.7338,15.7143,15.9340,15.7781,15.6969,15.7619,15.6888,15.6562,15.7995,15.7675,15.6418,15.6600,15.6515,15.6494,15.5778,15.5373,15.7222,15.7101,15.6758,0.1076,0.0983,0.0975,0.1077,0.0560,0.0570,0.0323,0.0334,0.0334,0.0357,0.0368,0.0356,0.0463,0.0410,0.0972,0.0812,0.0748,0.0602,0.0544,0.0517,0.0950,0.0964,0.0895,0.0659,0.0651,0.0925,0.0875,0.0885,0.0416,0.0397,0.0370
27,2.37,4.3990032450608965,4037.416,349.252,352.643707025,0.371178966943,1.0527,-0.0825,14.3370,14.2093,14.2056,14.2380,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,14.2388,14.2443,99.9999,99.9999,99.9999,14.1729,14.1778,14.2042,14.2255,14.2045,14.2558,99.9999,99.9999,99.9999,14.2788,14.2603,14.2692,14.2971,14.2788,0.0330,0.0399,0.0443,0.0484,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.0147,0.0169,9.9999,9.9999,9.9999,0.0176,0.0177,0.0172,0.0220,0.0228,0.0237,9.9999,9.9999,9.9999,0.0280,0.0259,0.0141,0.0156,0.0161
28,1.66,4.128634926239726,3859.000,360.427,352.624401561,0.369856068837,0.9625,-0.0265,13.1110,13.0443,13.0456,13.0470,13.0828,13.1090,13.0973,13.0936,13.1028,13.0979,13.0893,13.0989,13.1038,13.1023,13.0800,13.1101,13.0969,13.0809,13.0758,13.0792,13.0735,13.0875,13.0778,13.0920,13.0845,13.1084,13.1048,13.0993,13.1042,13.1121,13.1058,0.0112,0.0108,0.0113,0.0103,0.0093,0.0076,0.0063,0.0062,0.0064,0.0065,0.0063,0.0070,0.0069,0.0072,0.0101,0.0098,0.0090,0.0088,0.0077,0.0101,0.0093,0.0106,0.0094,0.0081,0.0081,0.0136,0.0105,0.0100,0.0064,0.0067,0.0067
29,1.14,0.9258736255964678,3945.919,379.678,352.633822329,0.367827488363,0.9896,0.0297,15.0360,15.0693,15.0546,15.0430,15.0218,15.0150,15.0163,15.0476,15.0688,15.0369,15.0773,15.0159,15.1018,15.0923,15.0970,14.9801,15.0249,15.0599,15.0238,15.0682,15.0315,15.0425,15.0548,15.0450,15.1075,15.0314,15.0088,15.0643,15.0572,15.0971,15.1048,0.0640,0.0542,0.0585,0.0618,0.0469,0.0373,0.0214,0.0240,0.0260,0.0250,0.0260,0.0254,0.0301,0.0281,0.0507,0.0435,0.0458,0.0300,0.0313,0.0290,0.0450,0.0479,0.0456,0.0373,0.0408,0.0511,0.0453,0.0526,0.0247,0.0261,0.0300
30,0.86,0.8120390946187942,3956.899,406.442,352.635027883,0.364937457042,0.9912,-0.0913,16.2730,16.1463,16.0056,15.9360,16.0148,16.1850,16.1953,16.1556,16.1238,16.1839,16.1783,16.0739,16.2038,16.2203,16.2750,16.2741,16.2629,16.2329,16.2158,16.2652,16.1895,15.9635,16.1738,16.1420,16.1105,16.1874,16.2798,16.2093,16.2902,16.1261,16.2528,0.1751,0.1595,0.1378,0.1288,0.1031,0.1083,0.0599,0.0476,0.0585,0.0620,0.0647,0.0610,0.0695,0.0772,0.1452,0.1395,0.1356,0.0889,0.0971,0.0820,0.1317,0.1121,0.1333,0.0933,0.0945,0.1380,0.1522,0.1415,0.0696,0.0640,0.0750
31,1.18,1.5592142711153534,1214.349,410.640,352.338161558,0.362736645196,0.8899,0.1924,15.9830,15.8173,15.6536,15.9070,15.9788,15.8810,15.9503,15.8606,15.9628,15.9829,15.9483,15.9159,15.7978,15.8763,15.8750,16.0171,15.8139,15.9879,15.9808,15.9102,15.9545,16.0085,15.9518,15.9420,15.9495,16.1034,16.2718,15.8813,15.9352,15.8891,16.0248,0.1446,0.0966,0.1092,0.1151,0.0716,0.0597,0.0386,0.0355,0.0471,0.0482,0.0421,0.0445,0.0443,0.0513,0.0944,0.0998,0.0793,0.0618,0.0669,0.0697,0.1019,0.1009,0.1052,0.0767,0.0941,0.1339,0.1478,0.1034,0.0502,0.0539,0.0542
