star_id,var_index,chi2_nu,x_ref,y_ref,ra_ref,dec_ref,chi,sharp,mag_fl04201703200180e91,mag_fl03201801270178e91,mag_fl03201801270179e91,mag_fl03201801270180e91,mag_fl04201703180147e91,mag_fl04201703180148e91,mag_fl04201703180160e91,mag_fl04201703180161e91,mag_fl04201703180162e91,mag_fl04201703180163e91,mag_fl04201703180164e91,mag_fl04201703190137e91,mag_fl04201703190138e91,mag_fl04201703190139e91,mag_fl04201703190140e91,mag_fl04201703190141e91,mag_fl04201703190154e91,mag_fl04201703190155e91,mag_fl04201703200181e91,mag_fl04201703200182e91,mag_fl11201707260077e91,mag_fl11201707260078e91,mag_fl11201707260079e91,mag_fl15201703190208e91,mag_fl15201703190209e91,mag_fl15201703190210e91,mag_fl16201703270164e91,mag_fl16201703270165e91,mag_fl16201703270166e91,err_fl04201703200180e91,err_fl03201801270178e91,err_fl03201801270179e91,err_fl03201801270180e91,err_fl04201703180147e91,err_fl04201703180148e91,err_fl04201703180160e91,err_fl04201703180161e91,err_fl04201703180162e91,err_fl04201703180163e91,err_fl04201703180164e91,err_fl04201703190137e91,err_fl04201703190138e91,err_fl04201703190139e91,err_fl04201703190140e91,err_fl04201703190141e91,err_fl04201703190154e91,err_fl04201703190155e91,err_fl04201703200181e91,err_fl04201703200182e91,err_fl11201707260077e91,err_fl11201707260078e91,err_fl11201707260079e91,err_fl15201703190208e91,err_fl15201703190209e91,err_fl15201703190210e91,err_fl16201703270164e91,err_fl16201703270165e91,err_fl16201703270166e91,
20,1.94,2.717695850074665,2176.565,218.234,195.652869211,10.4073437834,0.9687,0.0589,17.4650,17.5400,17.6673,17.3894,17.6985,17.0408,17.6278,17.0666,99.9999,99.9999,17.2553,17.5396,17.5904,17.2481,17.6089,17.6874,16.9802,17.3491,17.4292,17.8167,17.3413,17.4665,17.6580,17.9013,17.2275,17.5715,17.3981,17.7672,17.6426,0.1549,0.0568,0.0680,0.0461,0.2693,0.1272,0.3238,0.1515,9.9999,9.9999,0.2184,0.2060,0.2283,0.1709,0.2440,0.2700,0.1336,0.1743,0.1510,0.2339,0.1224,0.1368,0.1722,0.2882,0.1935,0.3357,0.1382,0.1885,0.1754
21,1.04,1.2575117464781278,722.598,223.054,195.493063249,10.4065197661,1.0108,-0.1551,15.8420,15.8990,15.8843,15.8944,15.8235,15.8888,15.7568,15.8176,15.7493,16.0572,15.8353,15.7586,15.7664,15.8321,15.9489,15.8374,15.8732,15.8791,15.8192,15.8047,15.8543,15.9095,15.9000,15.8743,15.8755,15.9115,15.9341,15.8732,15.9046,0.0382,0.0193,0.0163,0.0162,0.0522,0.0649,0.0640,0.0534,0.1088,0.1871,0.0553,0.0487,0.0480,0.0516,0.0622,0.0525,0.0512,0.0480,0.0342,0.0508,0.0329,0.0362,0.0346,0.0441,0.0576,0.0782,0.0405,0.0350,0.0387
22,1.87,6.98787723451713,33.538,238.620,195.417332882,10.4046658215,3.0197,2.1629,16.6100,99.9999,99.9999,99.9999,16.8255,99.9999,16.6358,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,16.3472,15.9147,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,0.2358,9.9999,9.9999,9.9999,0.3265,9.9999,0.2827,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.1914,0.1263,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999
23,4.10,14.965251277763869,32.577,247.994,195.417229738,10.4036522256,2.9911,3.0689,15.9170,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,17.2845,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,16.0642,15.9797,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,0.1523,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.3569,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.1445,0.1654,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999
24,1.69,1.2711598581208647,24.573,251.357,195.416350921,10.4032865862,2.6132,5.2732,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,17.6696,99.9999,99.9999,99.9999,16.6706,16.7574,16.7631,99.9999,99.9999,16.9382,17.2921,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.3958,9.9999,9.9999,9.9999,0.2871,0.3341,0.3018,9.9999,9.9999,0.3812,0.3961,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999
25,2.56,5.572338218383358,32.179,256.178,195.417188158,10.4027674177,3.2350,4.3910,16.2550,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,16.7296,99.9999,99.9999,99.9999,99.9999,16.9814,99.9999,99.9999,99.9999,99.9999,99.9999,16.0042,15.9487,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,0.2006,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.3129,9.9999,9.9999,9.9999,9.9999,0.3020,9.9999,9.9999,9.9999,9.9999,9.9999,0.1786,0.1681,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999
26,2.52,4.947285506444624,33.469,266.697,195.41733272,10.4016306336,3.5250,2.6069,15.9450,99.9999,99.9999,99.9999,16.7745,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,15.8132,16.2447,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,0.1566,9.9999,9.9999,9.9999,0.2823,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.1736,0.2036,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999
27,1.05,2.937485684505299,34.011,284.384,195.417396965,10.3997187809,3.3363,3.4059,16.2150,99.9999,99.9999,99.9999,99.9999,99.9999,16.7788,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,16.2062,15.9557,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,0.1562,9.9999,9.9999,9.9999,9.9999,9.9999,0.3411,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,0.1881,0.1817,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999
28,1.45,6.102258409089701,2030.273,285.815,195.636802874,10.4000112032,0.9709,0.0530,15.0920,15.0560,15.0423,15.0484,15.0865,15.0398,15.0368,15.0106,15.1993,15.3032,15.0723,15.0616,15.0874,15.0641,15.0309,15.0724,15.0642,15.0511,15.0472,15.0527,15.0753,15.0815,15.0990,15.1033,15.0585,15.0535,15.0941,15.0572,15.1006,0.0225,0.0086,0.0087,0.0105,0.0285,0.0246,0.0344,0.0262,0.0656,0.0898,0.0262,0.0294,0.0298,0.0299,0.0265,0.0250,0.0249,0.0269,0.0272,0.0247,0.0178,0.0182,0.0196,0.0224,0.0296,0.0373,0.0229,0.0199,0.0207
29,0.84,1.1891624597451398,2143.658,306.940,195.649268809,10.3977484534,0.9566,0.2298,16.0050,16.0490,16.0823,16.0594,16.0675,16.0908,16.0278,16.0306,16.1413,15.9902,16.0243,16.0146,15.9434,15.9691,15.9959,16.0544,16.0752,16.0701,16.0782,16.0527,16.1453,16.0505,16.0810,15.9793,16.0585,15.8745,16.0511,16.0532,16.1056,0.0508,0.0176,0.0189,0.0168,0.0650,0.0654,0.0680,0.0589,0.1175,0.1828,0.0817,0.0577,0.0587,0.0542,0.0532,0.0531,0.0546,0.0557,0.0404,0.0471,0.0449,0.0367,0.0406,0.0452,0.0803,0.0674,0.0513,0.0405,0.0499
